2025-07-02 15:53:19,314 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 16:55:52,960 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 16:55:52,962 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:52,962 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:52,963 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:53,005 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 16:55:53,109 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 16:55:53,110 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 16:55:53,166 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 16:55:53,251 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 16:55:53,252 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 16:55:53,252 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 16:55:53,254 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:53,254 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:53,255 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 16:55:53,295 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 16:55:53,332 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 16:55:53,333 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:02:40,000 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:02:40,098 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,099 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,100 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,102 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,102 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,103 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,162 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:02:40,255 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:02:40,255 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:02:40,316 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:02:40,405 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,406 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,406 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:02:40,408 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,409 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,409 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:02:40,448 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 17:02:40,491 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:02:40,493 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:03:09,586 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:03:09,691 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,692 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,692 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,694 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:09,695 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:09,695 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:09,736 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:03:09,818 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:03:09,819 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:03:09,873 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:03:09,958 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,959 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,960 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:03:09,961 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:09,962 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:09,963 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:03:10,002 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 17:03:10,039 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:03:10,040 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:04:06,258 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:04:06,363 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,364 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,365 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,366 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,367 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,368 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,407 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:04:06,499 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:04:06,500 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:04:06,554 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:04:06,648 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,649 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,649 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:04:06,651 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,652 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,652 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:04:06,697 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 17:04:06,735 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:04:06,736 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:09:40,333 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:09:40,442 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,443 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,443 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,446 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,447 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,448 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,493 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:09:40,578 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:09:40,579 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:09:40,634 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:09:40,735 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,736 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,737 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:09:40,738 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,739 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,739 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:09:40,777 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 17:09:40,814 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:09:40,815 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:10:40,282 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:10:40,411 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,412 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,413 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,414 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,415 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,415 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,469 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:10:40,566 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:10:40,567 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:10:40,628 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:10:40,731 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,732 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,733 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:10:40,736 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,736 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,736 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:10:40,784 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage2" doesn't exist
2025-07-02 17:10:40,824 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:10:40,824 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:12:08,635 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:12:08,750 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:12:08,751 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:12:08,751 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:12:08,753 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:12:08,754 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:12:08,754 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'undo': <class 'str'>
2025-07-02 17:12:08,800 | WARNING  | CheckerApp | _show_splash_screen:464 | [SPLASH] Could not load logo in splash: image "pyimage1" doesn't exist
2025-07-02 17:12:08,911 | INFO     | CheckerApp | setup_application:551 | [WINDOW_ICON] ✅ New Checker Logo Transparent.png set as window icon
2025-07-02 17:12:08,912 | INFO     | CheckerApp | _setup_workflow_routes:2317 | [ROUTING] Workflow routing system setup complete
2025-07-02 17:12:08,980 | INFO     | CheckerApp | log_info:213 | Enhanced logging system initialized successfully
2025-07-02 17:12:09,087 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:12:09,088 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
2025-07-02 17:12:09,089 | ERROR    | CheckerApp | log_error:183 | ICON Unknown icon data type for 'refresh': <class 'str'>
